path,relative_path,filename,label,label_idx,sha256,phash,group,split
data/raw/benign/178.jpg,benign\178.jpg,178.jpg,benign,0,04b81e984c336f439e107061265cbe78644bffcee95fbf7d885f06b82145ba94,1011000010101100100011001000110010001100011010010110100000111000,sha:04b81e984c336f439e107061265cbe78644bffcee95fbf7d885f06b82145ba94,train
data/raw/benign/179.jpg,benign\179.jpg,179.jpg,benign,0,0f998096fe900f2def8dc4562142e2eb811782754ccc24cf376d5b24f383c87a,1000110000001111000011110000111100001111000011100000111000011100,sha:0f998096fe900f2def8dc4562142e2eb811782754ccc24cf376d5b24f383c87a,train
data/raw/benign/180.jpg,benign\180.jpg,180.jpg,benign,0,5cbb24fb7b40c60c20b569f81088fd335b5a42af07aae2e62e598626e1657115,1000111010001110100111110000011110000111000001111000111111001111,sha:5cbb24fb7b40c60c20b569f81088fd335b5a42af07aae2e62e598626e1657115,train
data/raw/benign/182.jpg,benign\182.jpg,182.jpg,benign,0,e6cfe9f28c43f5b549ff4ee3b0944ef63fa963d3357cee405bd483b22b6b151d,0000111100000111000001110001111100011111000111110001111100111110,sha:e6cfe9f28c43f5b549ff4ee3b0944ef63fa963d3357cee405bd483b22b6b151d,train
data/raw/benign/183.jpg,benign\183.jpg,183.jpg,benign,0,c6c36d8ed2d20e83846aaae7f59b00d3cdb4b2ff43acc3b47eadb4eb5f853887,1000011100000111000001110000111100001111000011110001111100011111,sha:c6c36d8ed2d20e83846aaae7f59b00d3cdb4b2ff43acc3b47eadb4eb5f853887,train
data/raw/benign/184.jpg,benign\184.jpg,184.jpg,benign,0,2943dc9592305fda816dc5aee6b42b6a1983b17a421b97a2d3276d65a99ffb12,1000110000011110000111100001111010001110100011011100000011000000,sha:2943dc9592305fda816dc5aee6b42b6a1983b17a421b97a2d3276d65a99ffb12,train
data/raw/benign/187.jpg,benign\187.jpg,187.jpg,benign,0,e4390b4a16ceecfb0facdc33fa255cb2ee9ca2ec7c90f100fd7f8d9747200388,1111000011110000110011001000111011001110110011001110000011110000,sha:64decfe99520f536d4c279caee18f116744314e31b7f40bce4ea99dff6443b56,train
data/raw/benign/188.jpg,benign\188.jpg,188.jpg,benign,0,f51642407a57ee619d595185a1ab52db6c2095ef4f14cc48e7649df9e7ad5287,1100011001001110010011101000111011001110110011101100111011001110,sha:f51642407a57ee619d595185a1ab52db6c2095ef4f14cc48e7649df9e7ad5287,train
data/raw/benign/19.jpg,benign\19.jpg,19.jpg,benign,0,8ac1ebebc95aea1e41d4391a3885d4d75f669518be837b2e64d0cb957879f95f,1100001110001111100011100001111100011110000111001101111011101010,sha:8ac1ebebc95aea1e41d4391a3885d4d75f669518be837b2e64d0cb957879f95f,train
data/raw/benign/190.jpg,benign\190.jpg,190.jpg,benign,0,83cfac94d06d12e430fa22118dad8d5b2a7dc86fce169b5cdd15d181ecd303d9,0110110000111110001111110000111100001111000111100001110011001100,sha:83cfac94d06d12e430fa22118dad8d5b2a7dc86fce169b5cdd15d181ecd303d9,train
data/raw/benign/191.jpg,benign\191.jpg,191.jpg,benign,0,89afc30739e4f4507548f023b221b8d999413a887c6b91573fda950f089b3d90,1110000011100100111000001100110011001100110011001111000011110000,sha:89afc30739e4f4507548f023b221b8d999413a887c6b91573fda950f089b3d90,train
data/raw/benign/192.jpg,benign\192.jpg,192.jpg,benign,0,335045eccaf2d9a86bb2917558ca640f4fca6899754291609f2c9df01f97e113,1100010010011100100011101000111100011110100111001100110011010100,sha:335045eccaf2d9a86bb2917558ca640f4fca6899754291609f2c9df01f97e113,train
data/raw/benign/194.jpg,benign\194.jpg,194.jpg,benign,0,64da04813f2c9216885409050baa05b731eb0ce7e2bdf857c453a6488ca952d3,1110100011001100000011000001011100010111100011101000110011111000,sha:64da04813f2c9216885409050baa05b731eb0ce7e2bdf857c453a6488ca952d3,train
data/raw/benign/195.jpg,benign\195.jpg,195.jpg,benign,0,003c742e687ae43fb9aca9ae4e98cb275db86be6aa7b57eaa76d52598c642cd2,1100111000001111000011110000111100011111000111100001110010011000,sha:003c742e687ae43fb9aca9ae4e98cb275db86be6aa7b57eaa76d52598c642cd2,train
data/raw/benign/198.jpg,benign\198.jpg,198.jpg,benign,0,4aa5425f10f7dffd2e68b716bbf4c689d0cd00f0d76b11947eaf71f00938af4b,1111000011010000110011001000110010001110100011001100000011010000,sha:4aa5425f10f7dffd2e68b716bbf4c689d0cd00f0d76b11947eaf71f00938af4b,train
data/raw/benign/199.jpg,benign\199.jpg,199.jpg,benign,0,c55fe6aad4904c410af5f7fc6b4326891c8ea67c77ccad2497c7bcffd6c8ea9b,1100100111001111100011111000111000001110000001101100001011010010,sha:c55fe6aad4904c410af5f7fc6b4326891c8ea67c77ccad2497c7bcffd6c8ea9b,train
data/raw/benign/20.jpg,benign\20.jpg,20.jpg,benign,0,aa8e7085293776eb1217f5e4d054944996d8595a405bc975005096f098edcd94,0011001001100110110001111000111010001110110001111010001011100011,sha:aa8e7085293776eb1217f5e4d054944996d8595a405bc975005096f098edcd94,train
data/raw/benign/200.jpg,benign\200.jpg,200.jpg,benign,0,fb51b5baec26461241aeacc1051bf4dc6a6cbf15cf605e8ec100db35ded52cc8,0001111100011111001011110010011100010111000111110100011111011010,sha:fb51b5baec26461241aeacc1051bf4dc6a6cbf15cf605e8ec100db35ded52cc8,train
data/raw/benign/204.jpg,benign\204.jpg,204.jpg,benign,0,b9d2027e28d4804122df0e4c9fdfa312bbdbc687756426c2ae204f1550ff8db4,1010010010011000100111001001110010011100110110101111100011101000,sha:b9d2027e28d4804122df0e4c9fdfa312bbdbc687756426c2ae204f1550ff8db4,train
data/raw/benign/206.jpg,benign\206.jpg,206.jpg,benign,0,40a3c95616222a8197a1b33e43aa01e17057cd646eb9e3cdfb53ae6ebdf04fb6,0011110000111100001111100001110000011100000111000011100011011000,sha:40a3c95616222a8197a1b33e43aa01e17057cd646eb9e3cdfb53ae6ebdf04fb6,train
data/raw/benign/207.jpg,benign\207.jpg,207.jpg,benign,0,d2da13139fb5c75638c8adfa67675701a237b71e9f010231e2f47ba49a46a734,1111100010011100110111000001110000011110000111101100110011101000,sha:d2da13139fb5c75638c8adfa67675701a237b71e9f010231e2f47ba49a46a734,train
data/raw/benign/21.jpg,benign\21.jpg,21.jpg,benign,0,a1a9186e5b6edc329acaebc0c1874208d1cc5fb206924e0295809eda5f014c13,1110110001101110000011110000111100001111000001111000011111111000,sha:a1a9186e5b6edc329acaebc0c1874208d1cc5fb206924e0295809eda5f014c13,train
data/raw/benign/210.jpg,benign\210.jpg,210.jpg,benign,0,fc9a55c90083caf262959f3cecdd74db9300963cb452aa35290432fbf2572d17,1111000011111000111011001100111011001110110011101110111011100000,sha:fc9a55c90083caf262959f3cecdd74db9300963cb452aa35290432fbf2572d17,train
data/raw/benign/214.jpg,benign\214.jpg,214.jpg,benign,0,ba93d5f5f01cd892908a4291ee2bb84c9bc46fd4f8f403e49d3dcd34e4073e6c,1111000011110000111000001110110011101000111100001110000011100100,sha:ba93d5f5f01cd892908a4291ee2bb84c9bc46fd4f8f403e49d3dcd34e4073e6c,train
data/raw/benign/217.jpg,benign\217.jpg,217.jpg,benign,0,19587940c43b0839261aa2bd14018dac03f966e63a75894545a4de55c2d15e70,1111000011001000100011101000111010001110100011001011110010010000,sha:19587940c43b0839261aa2bd14018dac03f966e63a75894545a4de55c2d15e70,train
data/raw/benign/218.jpg,benign\218.jpg,218.jpg,benign,0,16b9a37f8a02a287224ebce4b18ec77dadb9e1fb54b63acc55881424c9188f43,1101100011011000110110001001110010011100100011001001110001110000,sha:16b9a37f8a02a287224ebce4b18ec77dadb9e1fb54b63acc55881424c9188f43,train
data/raw/benign/22.jpg,benign\22.jpg,22.jpg,benign,0,02235cef1d95f8c27783c4d49cd8a1cce57c32d90dfc4dcff2116b0e64a95016,1100100010000010000011110000111100001111000001111011111110111100,sha:02235cef1d95f8c27783c4d49cd8a1cce57c32d90dfc4dcff2116b0e64a95016,train
data/raw/benign/222.jpg,benign\222.jpg,222.jpg,benign,0,f9703c0992dc28ef6c50669ad8456a4480930f1742033ab01b8ef6f219d902b9,1111000001101100010011000000111000001111110011101000110011000001,sha:f9703c0992dc28ef6c50669ad8456a4480930f1742033ab01b8ef6f219d902b9,train
data/raw/benign/223.jpg,benign\223.jpg,223.jpg,benign,0,ae66d6c6dcef5eb08b4bf838478acd3555e093d9d6b97145f9aaee15a0abc40f,1010000010100100100011001100110011001100011100101111001001001000,sha:ae66d6c6dcef5eb08b4bf838478acd3555e093d9d6b97145f9aaee15a0abc40f,train
data/raw/benign/225.jpg,benign\225.jpg,225.jpg,benign,0,77fcd2080666bb1ce529d531503164a11f429934099e8db05fd3662f1b449381,1001100000011110000111110000111100000111000011010000110100001111,sha:77fcd2080666bb1ce529d531503164a11f429934099e8db05fd3662f1b449381,train
data/raw/benign/227.jpg,benign\227.jpg,227.jpg,benign,0,7904dfe3f971e31d53031452ea53d350b8a1b086e5f68237056044e6acc4a645,1001000011001000100011000000111010001100100011101000101011000010,sha:7904dfe3f971e31d53031452ea53d350b8a1b086e5f68237056044e6acc4a645,train
data/raw/benign/228.jpg,benign\228.jpg,228.jpg,benign,0,40ace6e8a2f5b5ea5191bf9bfa57050af16fddf6829d83b8dd9b1e42021afc35,1101101011001110100011111000111100001111000011100001110010011100,sha:40ace6e8a2f5b5ea5191bf9bfa57050af16fddf6829d83b8dd9b1e42021afc35,train
data/raw/benign/229.jpg,benign\229.jpg,229.jpg,benign,0,7856ca565206e1cb1a88e7d85d4b587c3b4b5d2a4a3286077e6f29d1a2de8efc,1111000011100000111110000001111000010011100110101101100011100000,sha:7856ca565206e1cb1a88e7d85d4b587c3b4b5d2a4a3286077e6f29d1a2de8efc,train
data/raw/benign/23.jpg,benign\23.jpg,23.jpg,benign,0,018eb52515f56b85f3f1b0aaef19713a6b831c12790322ba364153220dfbec5d,1110101010100110100001111000011100001110100011100000110011101100,sha:018eb52515f56b85f3f1b0aaef19713a6b831c12790322ba364153220dfbec5d,train
data/raw/benign/230.jpg,benign\230.jpg,230.jpg,benign,0,31f3c538a09b6998db118c6ed513265a5bfff75b40564da67df194d5e1ed4941,1100000000000110000001110001111100011111000111100000111010001100,sha:31f3c538a09b6998db118c6ed513265a5bfff75b40564da67df194d5e1ed4941,train
data/raw/benign/231.jpg,benign\231.jpg,231.jpg,benign,0,6202ac189ec6862e5e7081d73d7ef71023616bbef2a9e3ff79fd291862860239,1011000010010000000110001001110010011110100101001101000011110000,sha:6202ac189ec6862e5e7081d73d7ef71023616bbef2a9e3ff79fd291862860239,train
data/raw/benign/232.jpg,benign\232.jpg,232.jpg,benign,0,4f3c5af936ba5230fbedcf72e3bbb5b04426986f15221f75670e401e3509d948,0111100001111100010011000001110000011100000111100001111000011110,sha:4f3c5af936ba5230fbedcf72e3bbb5b04426986f15221f75670e401e3509d948,train
data/raw/benign/233.jpg,benign\233.jpg,233.jpg,benign,0,f317dd078f933bdf184df10d61627eb33e67ac28f6b5678727e05c43cec1d8d2,0001111100011110000011100001111000001111100111001101100011111000,sha:f317dd078f933bdf184df10d61627eb33e67ac28f6b5678727e05c43cec1d8d2,train
data/raw/benign/234.jpg,benign\234.jpg,234.jpg,benign,0,269c382456a5e73562041c5db7e7c40bc7ab020ec134d9615caae1b59672cc0c,1011000111100011110001111100111110001111100011101100111011011011,sha:269c382456a5e73562041c5db7e7c40bc7ab020ec134d9615caae1b59672cc0c,train
data/raw/benign/235.jpg,benign\235.jpg,235.jpg,benign,0,c23f9360616c7632868285013e948b6e3a01a16c7ae9732f5758411ca5e3e00b,1100000011100000111000001100011011000111110001111010011000100100,sha:c23f9360616c7632868285013e948b6e3a01a16c7ae9732f5758411ca5e3e00b,train
data/raw/benign/239.jpg,benign\239.jpg,239.jpg,benign,0,a9f67b95576970113d859de8f0716700f5ab7c1781e8c381c5d51d3c9cc59b75,1100100010000100100011001000110011001100110011001110000011100000,sha:a9f67b95576970113d859de8f0716700f5ab7c1781e8c381c5d51d3c9cc59b75,train
data/raw/benign/24.jpg,benign\24.jpg,24.jpg,benign,0,a776b3b51132657a6791fac6a962c7fa259c686a57720a8b11fe26e7f255c6de,0110000000010010000001110010011100010111000111111001111110011111,sha:a776b3b51132657a6791fac6a962c7fa259c686a57720a8b11fe26e7f255c6de,train
data/raw/benign/240.jpg,benign\240.jpg,240.jpg,benign,0,87592bd7c333a2969dcfd3aa4484d8872205572269605e1ddb520713eb111479,1111000011110000111100001100110011001100111010001111000011110000,sha:572abf023abf2f1e661bcbc7e1dd7ef3f0c1de0e028da3b6d6e3ba010d4ee898,train
data/raw/benign/241.jpg,benign\241.jpg,241.jpg,benign,0,14c489bee984fc79fd05c67f49b9f8fc79eee96ee9da68e9fd5b236a10eb2668,0111101101001101100011001000110000011100100111001101110011111000,sha:14c489bee984fc79fd05c67f49b9f8fc79eee96ee9da68e9fd5b236a10eb2668,train
data/raw/benign/242.jpg,benign\242.jpg,242.jpg,benign,0,1bb65f514a06dd02df6707f225164f960423084d605c61b986966e198f0d8378,0001111000011111000011110000111100001111000011110001111010010100,sha:1bb65f514a06dd02df6707f225164f960423084d605c61b986966e198f0d8378,train
data/raw/benign/243.jpg,benign\243.jpg,243.jpg,benign,0,1d137bee3cb0d01e875faecfc5b99def360c774f352da7232433c5276c3a2130,1100000011000000100011011001110110011110100111001001110010011110,sha:1d137bee3cb0d01e875faecfc5b99def360c774f352da7232433c5276c3a2130,train
data/raw/benign/246.jpg,benign\246.jpg,246.jpg,benign,0,2b5ead65c729c38cf8fd82ed829edd304983df560b7aa2295e5eec9b352c5a02,0001111000011111001100110011111100011111000011110000111100001111,sha:2b5ead65c729c38cf8fd82ed829edd304983df560b7aa2295e5eec9b352c5a02,train
data/raw/benign/248.jpg,benign\248.jpg,248.jpg,benign,0,14264fdf93d97b63698bc8c02fe253fc3314293afdc651d18cb4255827175c13,0001111000011110000111100001111100001111000011100000111010001110,sha:14264fdf93d97b63698bc8c02fe253fc3314293afdc651d18cb4255827175c13,train
data/raw/benign/249.jpg,benign\249.jpg,249.jpg,benign,0,a534aace62b76049faf98c8a13c06af9901f0f324d55a432da03dd07fd8b3bd8,1101110011001100111100001001100011001100110011101000111010101110,sha:a534aace62b76049faf98c8a13c06af9901f0f324d55a432da03dd07fd8b3bd8,train
data/raw/benign/25.jpg,benign\25.jpg,25.jpg,benign,0,e59c03dbed782aeec45ed7ab8e9a0871de5ad78f59a93122d4bb072fbd6c2423,0111110000111110001111100001111000011111000111110001111100011111,sha:e59c03dbed782aeec45ed7ab8e9a0871de5ad78f59a93122d4bb072fbd6c2423,train
data/raw/benign/252.jpg,benign\252.jpg,252.jpg,benign,0,f327ba5c8acc794fe77cc08499c694d06c3c95ba38e4c97f1e32fc414d07655e,1001000011101000100011100000111000001110000011100101110001101100,sha:f327ba5c8acc794fe77cc08499c694d06c3c95ba38e4c97f1e32fc414d07655e,train
data/raw/benign/254.jpg,benign\254.jpg,254.jpg,benign,0,2f1bbf2f954658e4eb9ebbdebd998f52b53b06084feaa6d671a8227e85a68196,1000111000001110100011101000111010001110000011110000110101001100,sha:2f1bbf2f954658e4eb9ebbdebd998f52b53b06084feaa6d671a8227e85a68196,train
data/raw/benign/257.jpg,benign\257.jpg,257.jpg,benign,0,ab1bc66caa22c67f68555e6c3d279650354ace6725d6ba7a2a7cacda319475a1,0010010010001110000011110000111100000111000011111000011111000100,sha:ab1bc66caa22c67f68555e6c3d279650354ace6725d6ba7a2a7cacda319475a1,train
data/raw/benign/258.jpg,benign\258.jpg,258.jpg,benign,0,5d85d97253a6b7d6d542565f2e367267a8ded52c10ab68682e44a98eb1b4da8f,1001100010001000100011101000111000001110100011101000110011001000,sha:5d85d97253a6b7d6d542565f2e367267a8ded52c10ab68682e44a98eb1b4da8f,train
data/raw/benign/261.jpg,benign\261.jpg,261.jpg,benign,0,a5a872755caa146d93d293da287f176d08148784e0215ffaf3ec957e89d7d60f,1001110000001100100011001000110011001101100011001000110011101100,sha:a5a872755caa146d93d293da287f176d08148784e0215ffaf3ec957e89d7d60f,train
data/raw/benign/262.jpg,benign\262.jpg,262.jpg,benign,0,fc7e38c9824569edc2c6e29f0a926f80854288440032fb77c3f69ec5c12fd78f,0000011100000111000001110010011100011011000011110000111100001111,sha:fc7e38c9824569edc2c6e29f0a926f80854288440032fb77c3f69ec5c12fd78f,train
data/raw/benign/263.jpg,benign\263.jpg,263.jpg,benign,0,3077d25bae89529240924765b66cd6866af70c8336cf328a1db2cc77a786e826,1110110011011100100111000001111000001110100011001000110011000100,sha:3077d25bae89529240924765b66cd6866af70c8336cf328a1db2cc77a786e826,train
data/raw/benign/264.jpg,benign\264.jpg,264.jpg,benign,0,42db0f9f0596a30985eb6cbe9fa39d00c7023fa877daac2947770b425a1e6a68,1111001011011000100011001000111000001110000011110000111000011100,sha:42db0f9f0596a30985eb6cbe9fa39d00c7023fa877daac2947770b425a1e6a68,train
data/raw/benign/269.jpg,benign\269.jpg,269.jpg,benign,0,88ebb9a1865278e7fdf906d09b6d865108df6e3dac3ebe176d780e0c3fc0c002,1111110011111100001111000001111000001111100001111100111111100110,sha:88ebb9a1865278e7fdf906d09b6d865108df6e3dac3ebe176d780e0c3fc0c002,train
data/raw/benign/27.jpg,benign\27.jpg,27.jpg,benign,0,2a72aba3f58eeb91edd68174114221def48d2d06f921988a6cd746538d19412b,1101100011011011100011110000011100001111000011111110111111111110,sha:2a72aba3f58eeb91edd68174114221def48d2d06f921988a6cd746538d19412b,train
data/raw/benign/271.jpg,benign\271.jpg,271.jpg,benign,0,5b1affb50b96a4740c09cf0261a5823669dbb7e4197f49965b72fb45a9092fe7,0011101000111010000111010001111100011111000111111110011111110111,sha:5b1affb50b96a4740c09cf0261a5823669dbb7e4197f49965b72fb45a9092fe7,train
data/raw/benign/272.jpg,benign\272.jpg,272.jpg,benign,0,6d464072d9bbf8e01dfcfe42f434ed1027756d8d8a67cb62f5f92ef117b2e899,1101000011010000111010000111100000111000001111000011110000111001,sha:6d464072d9bbf8e01dfcfe42f434ed1027756d8d8a67cb62f5f92ef117b2e899,train
data/raw/benign/274.jpg,benign\274.jpg,274.jpg,benign,0,63d2479933befbd32f8f7ca10025162452ecb5acadbd0a2ab1a0a9e2f4a8d4e8,0000011000001110000011110000111100000111100001111000011111000011,sha:63d2479933befbd32f8f7ca10025162452ecb5acadbd0a2ab1a0a9e2f4a8d4e8,train
data/raw/benign/276.jpg,benign\276.jpg,276.jpg,benign,0,939b90dea73d1ab335bca5729c7f70872591c6a74541517f68bf3bae2cf735b8,0111100000011111000110110001111100111111000111110011111110110100,sha:939b90dea73d1ab335bca5729c7f70872591c6a74541517f68bf3bae2cf735b8,train
data/raw/benign/277.jpg,benign\277.jpg,277.jpg,benign,0,f2580f3da85e615b2fa6d2c3f4eb7069e6dffabf688b6c4b7a73875a1a5a1eea,1111100000111000100111000001110000001110100011101000111011001100,sha:f2580f3da85e615b2fa6d2c3f4eb7069e6dffabf688b6c4b7a73875a1a5a1eea,train
data/raw/benign/28.jpg,benign\28.jpg,28.jpg,benign,0,8b7095fb828367b99c64d337e022bf87690c84a5febb7665fc5989374056d705,1011011000100111000111110011001100111011011100110010111100101111,sha:8b7095fb828367b99c64d337e022bf87690c84a5febb7665fc5989374056d705,train
data/raw/benign/281.jpg,benign\281.jpg,281.jpg,benign,0,3b2119cf918462c54b14e4469af73ae1e36ac51aed4945a223295b605975b545,1110000011111000100111000001110000011100000111000011100011110001,sha:3b2119cf918462c54b14e4469af73ae1e36ac51aed4945a223295b605975b545,train
data/raw/benign/282.jpg,benign\282.jpg,282.jpg,benign,0,b2879f6e0e3af137b378130031ee356e08584eb96399ce0f2f69e8dcbd56c1d4,1100100001001100000001101000011100000111101001101011000011110000,sha:b2879f6e0e3af137b378130031ee356e08584eb96399ce0f2f69e8dcbd56c1d4,train
data/raw/benign/285.jpg,benign\285.jpg,285.jpg,benign,0,477e1d14529ed6ce9124dae3d92e386ed43190afdd2a48f1578dd28eef9178a6,1100110110001111000011100000111000001110000111000101110011011100,sha:477e1d14529ed6ce9124dae3d92e386ed43190afdd2a48f1578dd28eef9178a6,train
data/raw/benign/290.jpg,benign\290.jpg,290.jpg,benign,0,ee94eacfa4956998b4bf677fa47dbfa478c9618fe67c1f035e04b2d525afa4fa,1100111011001111110011101100011111010101111100101111100010111000,sha:ee94eacfa4956998b4bf677fa47dbfa478c9618fe67c1f035e04b2d525afa4fa,train
data/raw/benign/292.jpg,benign\292.jpg,292.jpg,benign,0,e161b86fb7fa7e03a83eaa305fc2a69fee2efd29b097d0641d437075d0bb707b,0001111000001110000011110001011100010111000111110001111110011110,sha:e161b86fb7fa7e03a83eaa305fc2a69fee2efd29b097d0641d437075d0bb707b,train
data/raw/benign/293.jpg,benign\293.jpg,293.jpg,benign,0,0fb619b63c5901daba9ea31c78d0935b94c531565038e7b377eaeb2abfb57afe,1101100011001100110011101100111010001110110011101100110011101100,sha:0fb619b63c5901daba9ea31c78d0935b94c531565038e7b377eaeb2abfb57afe,train
data/raw/benign/294.jpg,benign\294.jpg,294.jpg,benign,0,364ba7caef66e482af994d20ed49fcd2a830dee74e8a0da4bf0dff4cb4f96a12,1101111010011111000111000001111000011110000111100000110000001000,sha:364ba7caef66e482af994d20ed49fcd2a830dee74e8a0da4bf0dff4cb4f96a12,train
data/raw/benign/295.jpg,benign\295.jpg,295.jpg,benign,0,ccf2a8a29e7fb905b57762ffeec771c6c5f96794ec4f21f7a883a6793d0baa2e,0000110000001111000011110000111100001111000011110000111010001101,sha:ccf2a8a29e7fb905b57762ffeec771c6c5f96794ec4f21f7a883a6793d0baa2e,train
data/raw/benign/296.jpg,benign\296.jpg,296.jpg,benign,0,82deb558b96c3e1038ec7607975d851ddaefbec665a02c0ef4d693f61eecb318,1111000011100000110011001100111011001110110011001110000011100000,sha:82deb558b96c3e1038ec7607975d851ddaefbec665a02c0ef4d693f61eecb318,train
data/raw/benign/297.jpg,benign\297.jpg,297.jpg,benign,0,c1f89f62f05b8fc405919563f0e104bbf4ad4ba17636cf893098e37f7b1bea07,1110001111000011100001111000111100001111000011111100111011111110,sha:c1f89f62f05b8fc405919563f0e104bbf4ad4ba17636cf893098e37f7b1bea07,train
data/raw/benign/298.jpg,benign\298.jpg,298.jpg,benign,0,51d8544b0f1c93c6ef2d94876efb276662e37ab8be0a6f0d7bfc255c96e2d8e0,0000111100001111000011110001111100111111001011100011110000111000,sha:51d8544b0f1c93c6ef2d94876efb276662e37ab8be0a6f0d7bfc255c96e2d8e0,train
data/raw/benign/299.jpg,benign\299.jpg,299.jpg,benign,0,d715020744a8ccc3671baee43554503b49b9eea26861d33ac35a7d73142b380f,1000110000001110000111110000111100001111001110110111001100111011,sha:d715020744a8ccc3671baee43554503b49b9eea26861d33ac35a7d73142b380f,train
data/raw/benign/30.jpg,benign\30.jpg,30.jpg,benign,0,87ff45773cab82d9ca8b90fcf9363d94f9e8fe4ab84f60f875175cf91397f906,1111000011110000110010001100110011001100110011001110100011110000,sha:32cfeeebce2dd54b71318464248f594c6ba932fb4fe4336578a6b1e04e485c7c,train
data/raw/benign/302.jpg,benign\302.jpg,302.jpg,benign,0,112662293cf3a065d8ad93aadf544641ddf4ffe197956d3700546ebb2c259298,1010100000001111000011100000111000001110100011101000111011000010,sha:112662293cf3a065d8ad93aadf544641ddf4ffe197956d3700546ebb2c259298,train
data/raw/benign/305.jpg,benign\305.jpg,305.jpg,benign,0,abccc6cc9e17496b8b94646766d3cfff88dc886ae2a22a3842790409f7f85339,0001110000011100000111000001111000011110100111100011010001100100,sha:abccc6cc9e17496b8b94646766d3cfff88dc886ae2a22a3842790409f7f85339,train
data/raw/benign/307.jpg,benign\307.jpg,307.jpg,benign,0,38ff8b9582ecacaeda85e98afa7ecac8df95729c4a4804cea745432da0af6da9,1100111000001111001111110011111100111110001111000111110011111000,sha:38ff8b9582ecacaeda85e98afa7ecac8df95729c4a4804cea745432da0af6da9,train
data/raw/benign/308.jpg,benign\308.jpg,308.jpg,benign,0,67ed5a7451c93b707bb628c98ac6572f68c252d805f4ec2eba79053fc3a541a3,0100011110000111100101111000001110000011100001111000011110001111,sha:67ed5a7451c93b707bb628c98ac6572f68c252d805f4ec2eba79053fc3a541a3,train
data/raw/benign/310.jpg,benign\310.jpg,310.jpg,benign,0,ef068f1d1147b8c1d40131577ce633c571696bb22f812e9822612e632ab5b372,1001100000011100000111000000110000001100000011001001110010001000,sha:ef068f1d1147b8c1d40131577ce633c571696bb22f812e9822612e632ab5b372,train
data/raw/benign/312.jpg,benign\312.jpg,312.jpg,benign,0,066417420f0bed9c8d64d80b4fac85f618da779f1710955308064dfd6d3d203b,0110100010011110000111100001011100010111100011111000111110011000,sha:066417420f0bed9c8d64d80b4fac85f618da779f1710955308064dfd6d3d203b,train
data/raw/benign/315.jpg,benign\315.jpg,315.jpg,benign,0,ed6ec203911170d76ebeafd78facd52add8ec8bd477af5f585a61c8c9bc1e522,1011011100001111000011110001011100001111100011111000111100000111,sha:ed6ec203911170d76ebeafd78facd52add8ec8bd477af5f585a61c8c9bc1e522,train
data/raw/benign/316.jpg,benign\316.jpg,316.jpg,benign,0,1eb5e3031bb8bdf7474cdd46b0b559b5c066a9fb455e6f1b4f029381c92c9b73,1111000011100010100001101001011100010111000111101001100011110000,sha:1eb5e3031bb8bdf7474cdd46b0b559b5c066a9fb455e6f1b4f029381c92c9b73,train
data/raw/benign/318.jpg,benign\318.jpg,318.jpg,benign,0,4787b1fb9739245a10988da51dce2492b9f131c10055bc52d0abdd71782d2dfd,0111010000100110100101101001011010001110100011001001110010011000,sha:4787b1fb9739245a10988da51dce2492b9f131c10055bc52d0abdd71782d2dfd,train
data/raw/benign/32.jpg,benign\32.jpg,32.jpg,benign,0,f21b46ac0ebbcbf8f644f57e58a003a5731b4f47091429531488ea425950e5b1,1100010000011000001111000110110001101100101100001000000011100000,sha:f21b46ac0ebbcbf8f644f57e58a003a5731b4f47091429531488ea425950e5b1,train
data/raw/benign/321.jpg,benign\321.jpg,321.jpg,benign,0,2ca38f0b07e841235db1e28a6c4f3f45d08314b501a86919a4697e3c13d507c7,1010100011001000010011100000111010001110100011001001110000111000,sha:2ca38f0b07e841235db1e28a6c4f3f45d08314b501a86919a4697e3c13d507c7,train
data/raw/benign/324.jpg,benign\324.jpg,324.jpg,benign,0,fe91279ef1fda00c8ac55e78eb5af7e681d2f3cc8a7a71b269daac89d505bdb0,0001111000011101100011001000111000000110101011101111011010110010,sha:fe91279ef1fda00c8ac55e78eb5af7e681d2f3cc8a7a71b269daac89d505bdb0,train
data/raw/benign/325.jpg,benign\325.jpg,325.jpg,benign,0,a01ecb951b028f5a8ccce3a7760970a6b13985200383cc22be5ffc1ef8e88c63,0001111100011111000111110001111100011111000011100000111000000111,sha:a01ecb951b028f5a8ccce3a7760970a6b13985200383cc22be5ffc1ef8e88c63,train
data/raw/benign/326.jpg,benign\326.jpg,326.jpg,benign,0,801cc6f7fbf8761b86758d7a2038d972152d4daa64c9d204d0d7d1c9cc918a24,1111000011110000110011001100110011001100110011001110000011110000,sha:32cfeeebce2dd54b71318464248f594c6ba932fb4fe4336578a6b1e04e485c7c,train
data/raw/benign/327.jpg,benign\327.jpg,327.jpg,benign,0,46bf3a166985fdb5ccb060e1647545303534e976445e92d02aa9faaf0fc2259c,1100100010000100000011110000111100000111000001111000011010010000,sha:46bf3a166985fdb5ccb060e1647545303534e976445e92d02aa9faaf0fc2259c,train
